,Unnamed: 0,2016,2017,2018,2019,Info_Label,Yahoo_Ticker,SGX_TradingCode,SGX_RIC,SGX_CoyName,Statement_Type,Sector
486,7,213420.0,212545.0,199944.0,167791.0,depreciation,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
487,8,197315.0,181923.0,51167.0,79553.0,otherCashflowsFromInvestingActivities,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
488,9,-367839.0,-131371.0,-262742.0,-367839.0,dividendsPaid,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
489,10,759634.0,22862.0,-18658.0,-61133.0,changeToAccountReceivables,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
490,11,-208630.0,-170576.0,-1535647.0,-78639.0,changeToNetincome,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
491,12,-273782.0,-12607.0,-47194.0,-25986.0,capitalExpenditures,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
492,13,2527460.0,2527460.0,2527460.0,,investments,CJN.SI,CJN,BMHL.SI,B&M_Hldg,Cash_Flow,Banking & Investment Services
493,0,1339000.0,1339000.0,5500000.0,3867000.0,investments,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
494,1,0.0,0.0,0.0,0.0,changeToLiabilities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
495,2,1339000.0,1339000.0,5469000.0,3867000.0,totalCashflowsFromInvestingActivities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
496,3,-69000.0,-69000.0,-69000.0,-69000.0,netBorrowings,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
497,4,-1991000.0,-1995000.0,-2011000.0,-84000.0,totalCashFromFinancingActivities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
498,5,-13978000.0,25445000.0,40378000.0,11873000.0,changeToOperatingActivities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
499,6,7869000.0,7439000.0,-45197000.0,-10407000.0,netIncome,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
500,7,-20214000.0,28070000.0,-4633000.0,6718000.0,changeInCash,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
501,8,-18223000.0,28726000.0,-8091000.0,2935000.0,totalCashFromOperatingActivities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
502,9,14000.0,13000.0,12000.0,85000.0,depreciation,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
503,10,-15000.0,-15000.0,-15000.0,-15000.0,otherCashflowsFromFinancingActivities,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
504,11,-12128000.0,-4171000.0,-3284000.0,1384000.0,changeToNetincome,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
505,12,-1991000.0,-1995000.0,-2011000.0,,dividendsPaid,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
506,13,-31000.0,-31000.0,-31000.0,,capitalExpenditures,5QY.SI,5QY,NPFH.SI,Net_Pacific_Fin,Cash_Flow,Banking & Investment Services
507,0,-4610000.0,-240000.0,5044000.0,584000.0,changeToLiabilities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
508,1,-18790000.0,-10884000.0,-615000.0,-578000.0,totalCashflowsFromInvestingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
509,2,108182000.0,11066000.0,54656000.0,28100000.0,netBorrowings,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
510,3,101429000.0,3836000.0,47102000.0,26416000.0,totalCashFromFinancingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
511,4,-167000.0,1007000.0,1256000.0,-859000.0,changeToOperatingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
512,5,15559000.0,19093000.0,20292000.0,25465000.0,netIncome,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
513,6,-4971000.0,-1780000.0,5836000.0,-3906000.0,changeInCash,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
514,7,-87610000.0,5268000.0,-40651000.0,-29744000.0,totalCashFromOperatingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
515,8,1218000.0,1534000.0,1824000.0,5422000.0,depreciation,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
516,9,232000.0,198000.0,252000.0,212000.0,otherCashflowsFromInvestingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
517,10,-5068000.0,-5761000.0,-6721000.0,-1177000.0,dividendsPaid,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
518,11,-10291000.0,-1645000.0,-6384000.0,-8426000.0,changeToInventory,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
519,12,-90128000.0,-13980000.0,-63853000.0,-51347000.0,changeToAccountReceivables,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
520,13,-1685000.0,-1443000.0,-833000.0,-507000.0,otherCashflowsFromFinancingActivities,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
521,14,673000.0,-826000.0,871000.0,-711000.0,changeToNetincome,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
522,15,-12999000.0,-1040000.0,-867000.0,-348000.0,capitalExpenditures,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
523,16,-2247000.0,-2247000.0,,,investments,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
524,17,-26000.0,-26000.0,,,repurchaseOfStock,T6I.SI,T6I,VAMG.SI,ValueMax,Cash_Flow,Banking & Investment Services
525,0,1000.0,905000.0,-1237000.0,883000.0,changeToLiabilities,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
526,1,-939000.0,-2548000.0,-964000.0,-5474000.0,totalCashflowsFromInvestingActivities,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
527,2,-10908000.0,-10188000.0,-12618000.0,-2634000.0,netBorrowings,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
528,3,-12359000.0,-11468000.0,-13848000.0,-4074000.0,totalCashFromFinancingActivities,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
529,4,2282000.0,4783000.0,1175000.0,2248000.0,netIncome,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
530,5,676000.0,-1111000.0,1189000.0,2326000.0,changeInCash,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
531,6,2000.0,52000.0,-13000.0,231000.0,effectOfExchangeRate,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
532,7,13972000.0,12853000.0,16014000.0,11643000.0,totalCashFromOperatingActivities,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
533,8,11242000.0,11123000.0,11336000.0,11521000.0,depreciation,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
534,9,-2195000.0,-1520000.0,3896000.0,-4828000.0,changeToAccountReceivables,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
535,10,-1451000.0,-1280000.0,-1230000.0,-1440000.0,otherCashflowsFromFinancingActivities,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
536,11,2571000.0,-2570000.0,773000.0,1819000.0,changeToNetincome,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
537,12,-883000.0,-3028000.0,-1574000.0,-5948000.0,capitalExpenditures,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
538,13,71000.0,132000.0,71000.0,,changeToInventory,5PO.SI,5PO,HTCL.SI,Hiap_Tong,Cash_Flow,Banking & Investment Services
539,0,-21000.0,-622000.0,-14697000.0,-2435000.0,investments,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
540,1,-413000.0,3087000.0,-1091000.0,1409000.0,changeToLiabilities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
541,2,-9012000.0,-6070000.0,-17527000.0,11503000.0,totalCashflowsFromInvestingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
542,3,7692000.0,4229000.0,6676000.0,-18458000.0,netBorrowings,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
543,4,5670000.0,14949000.0,2794000.0,-14938000.0,totalCashFromFinancingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
544,5,-98000.0,-538000.0,527000.0,407000.0,changeToOperatingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
545,6,12458000.0,12458000.0,9030000.0,9030000.0,issuanceOfStock,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
546,7,4278000.0,5665000.0,3260000.0,-7659000.0,netIncome,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
547,8,-6855000.0,-1252000.0,-10884000.0,3494000.0,changeInCash,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
548,9,-561000.0,772000.0,-160000.0,24000.0,effectOfExchangeRate,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
549,10,-2952000.0,-10903000.0,4009000.0,6905000.0,totalCashFromOperatingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
550,11,2757000.0,2229000.0,2221000.0,8929000.0,depreciation,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
551,12,-1060000.0,-18000.0,-1338000.0,1547000.0,otherCashflowsFromInvestingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
552,13,-12580000.0,-27549000.0,-9271000.0,-547000.0,changeToAccountReceivables,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
553,14,-2022000.0,-1738000.0,-3882000.0,-5510000.0,otherCashflowsFromFinancingActivities,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
554,15,1608000.0,3820000.0,5367000.0,1577000.0,changeToNetincome,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
555,16,-2322000.0,-1781000.0,-923000.0,-133000.0,capitalExpenditures,40W.SI,40W,ZICO.SI,ZICO_Hldgs,Cash_Flow,Banking & Investment Services
556,0,,90259000000.0,125354000000.0,21681000000.0,investments,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
557,1,,364016000000.0,209460000000.0,-63683000000.0,changeToLiabilities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
558,2,,-118051000000.0,-56172000000.0,-112503000000.0,totalCashflowsFromInvestingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
559,3,,-958706000000.0,564953000000.0,602596000000.0,netBorrowings,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
560,4,,-2130644000000.0,373168000000.0,761191000000.0,totalCashFromFinancingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
561,5,,-586379000000.0,-688613000000.0,-1315185000000.0,changeToOperatingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
562,6,,401000000.0,764000000.0,313000000.0,issuanceOfStock,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
563,7,,239617000000.0,219343000000.0,-100442000000.0,netIncome,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
564,8,,-939451000000.0,-182198000000.0,332264000000.0,changeInCash,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
565,9,,-61338000000.0,-109096000000.0,-51714000000.0,repurchaseOfStock,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
566,10,,4250000000.0,-53504000000.0,44741000000.0,effectOfExchangeRate,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
567,11,,1304994000000.0,-445690000000.0,-361165000000.0,totalCashFromOperatingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
568,12,,75463000000.0,74903000000.0,60428000000.0,depreciation,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
569,13,,-113292000000.0,-2073000000.0,-3954000000.0,otherCashflowsFromInvestingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
570,14,,-42833000000.0,-70199000000.0,-47475000000.0,dividendsPaid,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
571,15,,-1068168000000.0,-13254000000.0,257471000000.0,otherCashflowsFromFinancingActivities,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
572,16,,2474000000.0,-15610000000.0,124092000000.0,changeToNetincome,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
573,17,,-312880000000.0,-285161000000.0,-319090000000.0,capitalExpenditures,8604.T,N33,8604.T,Nomura_Yen1k,Cash_Flow,Banking & Investment Services
574,0,-177000.0,1979000.0,58000.0,14000.0,changeToLiabilities,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
575,1,-14000.0,-12000.0,-33000.0,-3000.0,totalCashflowsFromInvestingActivities,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
576,2,-4200000.0,-4200000.0,-152000.0,-152000.0,netBorrowings,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
577,3,-6617000.0,-6617000.0,-2569000.0,-2569000.0,totalCashFromFinancingActivities,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
578,4,-9928000.0,-9131000.0,2368000.0,2410000.0,changeToOperatingActivities,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
579,5,12930000.0,4598000.0,-11959000.0,14355000.0,netIncome,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
580,6,4364000.0,-14166000.0,3983000.0,1298000.0,changeInCash,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
581,7,-2000.0,-97000.0,5000.0,-16000.0,effectOfExchangeRate,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
582,8,4380000.0,-7440000.0,4011000.0,3886000.0,totalCashFromOperatingActivities,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
583,9,41000.0,28000.0,18000.0,181000.0,depreciation,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
584,10,-2417000.0,-2417000.0,-2417000.0,-2417000.0,dividendsPaid,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
585,11,-56000.0,-281000.0,7000.0,-1071000.0,changeToAccountReceivables,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
586,12,1570000.0,-4633000.0,12320000.0,-12003000.0,changeToNetincome,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
587,13,-14000.0,-12000.0,-33000.0,-3000.0,capitalExpenditures,T55.SI,T55,TIHL.SI,TIH,Cash_Flow,Banking & Investment Services
588,0,8465000.0,-1505000.0,8002000.0,2464000.0,investments,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
589,1,299000.0,484000.0,-388000.0,318000.0,changeToLiabilities,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
590,2,8321000.0,-402000.0,7665000.0,2223000.0,totalCashflowsFromInvestingActivities,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
591,3,479000.0,-353000.0,117000.0,-104000.0,netBorrowings,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
592,4,479000.0,9490000.0,117000.0,13923000.0,totalCashFromFinancingActivities,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
593,5,-50000.0,25000.0,-143000.0,239000.0,changeToOperatingActivities,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
594,6,9843000.0,9843000.0,14027000.0,14027000.0,issuanceOfStock,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
595,7,-6578000.0,3863000.0,-6121000.0,-474000.0,netIncome,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
596,8,-21000.0,1770000.0,-611000.0,10230000.0,changeInCash,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
597,9,-8821000.0,-7318000.0,-8393000.0,-5916000.0,totalCashFromOperatingActivities,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
598,10,170000.0,183000.0,288000.0,778000.0,depreciation,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
599,11,-491000.0,269000.0,-68000.0,-119000.0,changeToAccountReceivables,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
600,12,-2171000.0,-12142000.0,-1961000.0,-6658000.0,changeToNetincome,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
601,13,-144000.0,-441000.0,-192000.0,-241000.0,capitalExpenditures,42T.SI,42T,THET.SI,Trendlines,Cash_Flow,Banking & Investment Services
602,0,16036000.0,19587000.0,-15052000.0,-4039000.0,changeToLiabilities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
603,1,-1065000.0,-1968000.0,-1365000.0,6241000.0,totalCashflowsFromInvestingActivities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
604,2,2462000.0,3388000.0,-5192000.0,1813000.0,netBorrowings,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
605,3,7238000.0,3388000.0,8006000.0,1813000.0,totalCashFromFinancingActivities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
606,4,-10223000.0,-9750000.0,-50218000.0,52088000.0,netIncome,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
607,5,470000.0,-2907000.0,650000.0,-1501000.0,changeInCash,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
608,6,-193000.0,35000.0,-38000.0,-57000.0,effectOfExchangeRate,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
609,7,-5510000.0,-4362000.0,-5953000.0,-9498000.0,totalCashFromOperatingActivities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
610,8,55000.0,85000.0,84000.0,45000.0,depreciation,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
611,9,-15515000.0,-17322000.0,19149000.0,-341000.0,changeToAccountReceivables,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
612,10,3694000.0,2200000.0,38904000.0,-57251000.0,changeToNetincome,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
613,11,714000.0,380000.0,380000.0,,investments,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
614,12,375000.0,14715000.0,14715000.0,,issuanceOfStock,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
615,13,4685000.0,-1517000.0,-1517000.0,,otherCashflowsFromFinancingActivities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
616,14,-170000.0,-39000.0,-25000.0,,capitalExpenditures,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
617,15,-154000.0,,,,changeToOperatingActivities,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
618,16,-284000.0,,,,repurchaseOfStock,1I5.SI,1I5,AYON.SI,Ayondo,Cash_Flow,Banking & Investment Services
619,0,920014.0,12943550.0,-9568174.0,3729413.0,investments,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
620,1,834063.0,12087828.0,3102286.0,14474726.0,changeToLiabilities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
621,2,-6831533.0,5174842.0,-18955912.0,-8336386.0,totalCashflowsFromInvestingActivities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
622,3,-2710.0,-4581.0,37257051.0,-39157053.0,netBorrowings,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
623,4,-5829435.0,-6616094.0,29144969.0,-47402444.0,totalCashFromFinancingActivities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
624,5,1601153.0,1396942.0,424807.0,210419.0,issuanceOfStock,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
625,6,5446573.0,7699997.0,10913578.0,9514923.0,netIncome,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
626,7,-7056191.0,11034814.0,27802847.0,-36490754.0,changeInCash,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
627,8,-25253.0,-741800.0,-10278.0,-132132.0,effectOfExchangeRate,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
628,9,5630030.0,13217866.0,17624068.0,19380208.0,totalCashFromOperatingActivities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
629,10,1719111.0,1510515.0,1705695.0,8042098.0,depreciation,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
630,11,58785.0,69519.0,52619.0,42453.0,otherCashflowsFromInvestingActivities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
631,12,-7310857.0,-7538824.0,-8386414.0,-8455810.0,dividendsPaid,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
632,13,-5296894.0,-13415170.0,-3537801.0,-19314159.0,changeToAccountReceivables,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
633,14,1576400.0,2600786.0,1556453.0,1506767.0,changeToNetincome,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
634,15,-1334304.0,-1535170.0,-2604676.0,-2374267.0,capitalExpenditures,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
635,16,-2531323.0,-547631.0,-150475.0,,repurchaseOfStock,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
636,17,2414302.0,78000.0,,,otherCashflowsFromFinancingActivities,AIY.SI,AIY,IFAS.SI,IFAST,Cash_Flow,Banking & Investment Services
0,0,,,,,researchDevelopment,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
1,1,,,,,effectOfAccountingCharges,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
2,2,76199000.0,82092000.0,84674000.0,91907000.0,incomeBeforeTax,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
3,3,2792000.0,2495000.0,2141000.0,2109000.0,minorityInterest,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
4,4,62652000.0,69790000.0,70797000.0,75732000.0,netIncome,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
5,5,137777000.0,143445000.0,159868000.0,180456000.0,sellingGeneralAdministrative,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
6,6,204654000.0,217405000.0,238380000.0,266858000.0,grossProfit,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
7,7,75626000.0,81855000.0,83786000.0,92583000.0,ebit,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
8,8,75626000.0,81855000.0,83786000.0,92583000.0,operatingIncome,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
9,9,-8749000.0,-7895000.0,-5274000.0,-6181000.0,otherOperatingExpenses,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
10,10,-2014000.0,-2014000.0,-2014000.0,-2014000.0,interestExpense,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
11,11,,,,,extraordinaryItems,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
12,12,,,,,nonRecurring,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
13,13,,,,,otherItems,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
14,14,13499000.0,12559000.0,14149000.0,16152000.0,incomeTaxExpense,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
15,15,796683000.0,829877000.0,890934000.0,991284000.0,totalRevenue,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
16,16,721057000.0,748022000.0,807148000.0,898701000.0,totalOperatingExpenses,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
17,17,592029000.0,612472000.0,652554000.0,724426000.0,costOfRevenue,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
18,18,573000.0,237000.0,888000.0,-676000.0,totalOtherIncomeExpenseNet,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
19,19,,,,,discontinuedOperations,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
20,20,62700000.0,69533000.0,70525000.0,75755000.0,netIncomeFromContinuingOps,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
21,21,62652000.0,69790000.0,70797000.0,75732000.0,netIncomeApplicableToCommonShares,OV8.SI,OV8,SHEN.SI,Sheng_Siong,Income_Statement,Food & Drug Retailing
